Timestamp,Temperature,Temperature_setpoint,Temperature_error,Temperature_PID_output,Temperature_Kp,Temperature_Ki,Temperature_Kd,Timestamp (s),Diameter,Diameter_setpoint,Fan_duty_cycle,Extruder_RPM,Spooler_setpoint,Spooler_RPM,Spooler_Kp,Spooler_Ki,Spooler_Kd
210.05,88.0370464,90,0.967467959,5.307114364,2,0.001,0.05,1743096780,0,0.35,30,0.1,30,31.26208378,0.8,0.4,0.05
210.475,87.65300555,90,0.980259771,5.314084632,2,0.001,0.05,1743096781,0,0.35,30,0.1,30,26.88314265,0.8,0.4,0.05
210.791,87.52518149,90,1.513653673,6.464140788,2,0.001,0.05,1743096781,0,0.35,30,0.1,30,29.3899254,0.8,0.4,0.05
211.096,87.39745041,90,1.564802324,6.491017174,2,0.001,0.05,1743096781,0,0.35,30,0.1,30,30.74411177,0.8,0.4,0.05
211.411,86.12303701,90,1.705016772,6.785796785,2,0.001,0.05,1743096781,0,0.35,30,0.1,30,31.72150062,0.8,0.4,0.05
211.713,87.65300555,90,1.743420858,6.847280322,2,0.001,0.05,1743096781,0,0.35,30,0.1,30,32.57074265,0.8,0.4,0.05
212.02,87.90893692,90,1.756231806,6.86916687,2,0.001,0.05,1743096782,0,0.35,30,0.1,30,31.8405556,0.8,0.4,0.05
212.323,89.71374913,90,1.601382213,6.532268275,2,0.001,0.05,1743096782,0,0.35,30,0.1,30,29.43624652,0.8,0.4,0.05
212.624,87.52518149,90,2.268248239,8.003008746,2,0.001,0.05,1743096782,0,0.35,30,0.1,30,27.99805439,0.8,0.4,0.05
212.926,87.78092366,90,2.268248239,7.892967105,2,0.001,0.05,1743096782,0,0.35,30,0.1,30,29.95736051,0.8,0.4,0.05
213.244,87.0128135,90,2.37067153,8.114663393,2,0.001,0.05,1743096782,0,0.35,30,0.1,30,30.02612381,0.8,0.4,0.05
213.554,87.90893692,90,2.345078392,8.043979658,2,0.001,0.05,1743096783,0,0.35,30,0.1,30,30.61912684,0.8,0.4,0.05
213.865,88.1652532,90,2.281071221,7.910509695,2,0.001,0.05,1743096783,0,0.35,30,0.1,30,30.44104089,0.8,0.4,0.05
214.189,87.52518149,90,2.268298114,7.894017821,2,0.001,0.05,1743096783,0,0.35,30,0.1,30,30.22954991,0.8,0.4,0.05
214.495,87.52518149,90,2.128083666,7.593358067,2,0.001,0.05,1743096783,0,0.35,30,0.1,30,29.23450808,0.8,0.4,0.05
214.82,87.78092366,90,2.115291854,7.589348557,2,0.001,0.05,1743096783,0,0.35,30,0.1,30,29.1078076,0.8,0.4,0.05
215.128,87.78092366,90,2.12809318,7.619653746,2,0.001,0.05,1743096784,0,0.35,30,0.1,30,31.3318704,0.8,0.4,0.05
215.437,90.75356782,90,2.024111311,7.393392974,2,0.001,0.05,1743096784,0,0.35,30,0.1,30,31.44898623,0.8,0.4,0.05
215.759,88.67907535,90,1.908721924,7.162143653,2,0.001,0.05,1743096784,0,0.35,30,0.1,30,31.11622258,0.8,0.4,0.05
216.068,89.45493514,90,1.741320777,6.818791145,2,0.001,0.05,1743096784,0,0.35,30,0.1,30,30.79848235,0.8,0.4,0.05
216.392,85.23724448,90,1.918877678,7.228965742,2,0.001,0.05,1743096784,0,0.35,30,0.1,30,28.44371945,0.8,0.4,0.05
216.703,97.73596121,90,0.936175249,5.078325163,2,0.001,0.05,1743096785,0,0.35,30,0.1,30,29.26379634,0.8,0.4,0.05
217.025,87.65300555,90,0.987400015,5.347142774,2,0.001,0.05,1743096785,0,0.35,30,0.1,30,30.38091595,0.8,0.4,0.05
217.334,87.52518149,90,0.987400015,5.339503799,2,0.001,0.05,1743096785,0,0.35,30,0.1,30,30.20229631,0.8,0.4,0.05
217.644,87.65300555,90,0.974617609,5.31218078,2,0.001,0.05,1743096785,0,0.35,30,0.1,30,30.55376304,0.8,0.4,0.05
217.953,87.78092366,90,0.974617609,5.314543143,2,0.001,0.05,1743096785,0,0.35,30,0.1,30,29.61091856,0.8,0.4,0.05
218.263,85.7429447,90,1.178415505,5.75541979,2,0.001,0.05,1743096786,0,0.35,30,0.1,30,30.77815325,0.8,0.4,0.05
218.595,87.90893692,90,1.462878595,6.334808893,2,0.001,0.05,1743096786,0,0.35,30,0.1,30,28.69606577,0.8,0.4,0.05
218.906,87.52518149,90,1.578267981,6.541736352,2,0.001,0.05,1743096786,0,0.35,30,0.1,30,30.14535419,0.8,0.4,0.05
219.221,88.0370464,90,1.720056854,6.829776766,2,0.001,0.05,1743096786,0,0.35,30,0.1,30,30.52503084,0.8,0.4,0.05
219.528,84.85678062,90,1.758103241,6.890132634,2,0.001,0.05,1743096786,0,0.35,30,0.1,30,31.40247918,0.8,0.4,0.05
219.839,87.52518149,90,2.779181213,9.09134017,2,0.001,0.05,1743096787,0,0.35,30,0.1,30,30.51419459,0.8,0.4,0.05
220.149,89.06551752,90,2.637930016,8.622493538,2,0.001,0.05,1743096787,0,0.35,30,0.1,30,30.15466385,0.8,0.4,0.05
220.458,81.47386436,90,3.243061729,9.954319304,2,0.001,0.05,1743096787,0,0.35,30,0.1,30,29.84373823,0.8,0.4,0.05
220.788,87.26981124,90,3.281381159,9.940068602,2,0.001,0.05,1743096787,0,0.35,30,0.1,30,27.33691885,0.8,0.4,0.05
221.103,87.52518149,90,3.306955377,9.990514082,2,0.001,0.05,1743096787,0,0.35,30,0.1,30,32.5592221,0.8,0.4,0.05
221.423,84.35311446,90,3.445938401,10.28721433,2,0.001,0.05,1743096788,0,0.35,30,0.1,30,29.74669589,0.8,0.4,0.05
221.737,87.26981124,90,3.50985097,10.40463799,2,0.001,0.05,1743096788,0,0.35,30,0.1,30,29.82328106,0.8,0.4,0.05
222.055,87.78092366,90,3.484276752,10.340386,2,0.001,0.05,1743096788,0,0.35,30,0.1,30,32.14933328,0.8,0.4,0.05
222.374,87.78092366,90,3.509889026,10.40076525,2,0.001,0.05,1743096788,0,0.35,30,0.1,30,29.52784604,0.8,0.4,0.05
222.689,87.39745041,90,3.255822047,9.849314037,2,0.001,0.05,1743096788,0,0.35,30,0.1,30,29.67925228,0.8,0.4,0.05
223.012,87.65300555,90,3.243039641,9.86314485,2,0.001,0.05,1743096789,0,0.35,30,0.1,30,30.51530391,0.8,0.4,0.05
223.32,87.65300555,90,3.384290838,10.17156654,2,0.001,0.05,1743096789,0,0.35,30,0.1,30,28.61631269,0.8,0.4,0.05
223.632,84.85678062,90,3.045999212,9.418776243,2,0.001,0.05,1743096789,0,0.35,30,0.1,30,29.86888603,0.8,0.4,0.05
223.94,82.84632085,90,3.488348251,10.43047423,2,0.001,0.05,1743096789,0,0.35,30,0.1,30,29.79790799,0.8,0.4,0.05
224.251,87.52518149,90,3.488348251,10.35989185,2,0.001,0.05,1743096789,0,0.35,30,0.1,30,29.78008752,0.8,0.4,0.05
224.564,87.52518149,90,3.171141548,9.675821119,2,0.001,0.05,1743096790,0,0.35,30,0.1,30,26.88423664,0.8,0.4,0.05
224.875,95.95151433,90,2.302971239,7.85136306,2,0.001,0.05,1743096790,0,0.35,30,0.1,30,30.32959105,0.8,0.4,0.05
225.197,87.39745041,90,2.341318565,8.074243533,2,0.001,0.05,1743096790,0,0.35,30,0.1,30,29.19383762,0.8,0.4,0.05
225.515,88.55046837,90,2.264364094,7.903001371,2,0.001,0.05,1743096790,0,0.35,30,0.1,30,30.01919214,0.8,0.4,0.05
225.83,87.90893692,90,2.213215443,7.805371664,2,0.001,0.05,1743096790,0,0.35,30,0.1,30,32.21368474,0.8,0.4,0.05
226.14,88.42196309,90,2.136319688,7.64798581,2,0.001,0.05,1743096791,0,0.35,30,0.1,30,31.94248812,0.8,0.4,0.05
226.448,88.2935584,90,2.072264403,7.52252364,2,0.001,0.05,1743096791,0,0.35,30,0.1,30,29.64748068,0.8,0.4,0.05
226.765,87.14027067,90,1.843915398,7.040725021,2,0.001,0.05,1743096791,0,0.35,30,0.1,30,28.8897691,0.8,0.4,0.05
227.077,87.0128135,90,1.427266133,6.177158492,2,0.001,0.05,1743096791,0,0.35,30,0.1,30,30.01148029,0.8,0.4,0.05
227.4,88.0370464,90,1.376079642,6.13409765,2,0.001,0.05,1743096791,0,0.35,30,0.1,30,29.45978673,0.8,0.4,0.05
227.714,87.65300555,90,1.363297236,6.114837766,2,0.001,0.05,1743096792,0,0.35,30,0.1,30,30.23333231,0.8,0.4,0.05
228.028,88.80778513,90,2.077670155,7.659995707,2,0.001,0.05,1743096792,0,0.35,30,0.1,30,29.60507996,0.8,0.4,0.05
228.339,87.52518149,90,2.064897048,7.519309453,2,0.001,0.05,1743096792,0,0.35,30,0.1,30,29.62853329,0.8,0.4,0.05
228.647,78.86347433,90,3.033596452,9.616595215,2,0.001,0.05,1743096792,0,0.35,30,0.1,30,29.12843738,0.8,0.4,0.05
228.982,86.12303701,90,3.212186443,9.844670738,2,0.001,0.05,1743096792,0,0.35,30,0.1,30,27.93305078,0.8,0.4,0.05
229.291,87.52518149,90,3.301864603,10.01284014,2,0.001,0.05,1743096793,0,0.35,30,0.1,30,30.12557776,0.8,0.4,0.05
229.612,87.90893692,90,3.340326751,10.08230781,2,0.001,0.05,1743096793,0,0.35,30,0.1,30,31.78614404,0.8,0.4,0.05
229.916,87.52518149,90,3.301835669,9.994004053,2,0.001,0.05,1743096793,0,0.35,30,0.1,30,32.13847088,0.8,0.4,0.05
230.22,87.52518149,90,3.25059887,9.890444536,2,0.001,0.05,1743096793,0,0.35,30,0.1,30,31.86789599,0.8,0.4,0.05
230.524,85.86956258,90,3.467347253,10.36910508,2,0.001,0.05,1743096793,0,0.35,30,0.1,30,28.77287709,0.8,0.4,0.05
230.825,86.50386099,90,3.582261708,10.58340185,2,0.001,0.05,1743096794,0,0.35,30,0.1,30,28.79925977,0.8,0.4,0.05
231.122,87.90893692,90,3.672146529,10.76029222,2,0.001,0.05,1743096794,0,0.35,30,0.1,30,29.36800641,0.8,0.4,0.05
231.42,85.99625967,90,3.82503871,11.07776005,2,0.001,0.05,1743096794,0,0.35,30,0.1,30,30.12891956,0.8,0.4,0.05
231.719,87.52518149,90,2.958867995,9.175741721,2,0.001,0.05,1743096794,0,0.35,30,0.1,30,30.81416934,0.8,0.4,0.05
232.016,87.65300555,90,2.805871141,8.989702673,2,0.001,0.05,1743096794,0,0.35,30,0.1,30,30.91698931,0.8,0.4,0.05
232.324,88.0370464,90,2.754684649,8.905667858,2,0.001,0.05,1743096795,0,0.35,30,0.1,30,29.90840629,0.8,0.4,0.05
232.623,87.90893692,90,2.754684649,8.914790898,2,0.001,0.05,1743096795,0,0.35,30,0.1,30,27.29104452,0.8,0.4,0.05
232.922,88.55046837,90,2.652155961,8.693378733,2,0.001,0.05,1743096795,0,0.35,30,0.1,30,27.9456983,0.8,0.4,0.05
233.218,88.2935584,90,2.57531827,8.544665057,2,0.001,0.05,1743096795,0,0.35,30,0.1,30,31.21372421,0.8,0.4,0.05
233.515,87.78092366,90,2.384182162,8.143838191,2,0.001,0.05,1743096795,0,0.35,30,0.1,30,31.51321411,0.8,0.4,0.05
233.817,88.0370464,90,2.230863621,7.84474016,2,0.001,0.05,1743096796,0,0.35,30,0.1,30,31.58917395,0.8,0.4,0.05
234.115,87.90893692,90,2.230863621,7.870750672,2,0.001,0.05,1743096796,0,0.35,30,0.1,30,32.02239439,0.8,0.4,0.05
234.414,87.78092366,90,2.052397221,7.484608753,2,0.001,0.05,1743096796,0,0.35,30,0.1,30,30.01128155,0.8,0.4,0.05
234.714,81.22493516,90,2.682421854,8.880389546,2,0.001,0.05,1743096796,0,0.35,30,0.1,30,27.15174858,0.8,0.4,0.05
235.017,87.90893692,90,2.656828716,8.720687503,2,0.001,0.05,1743096796,0,0.35,30,0.1,30,30.18373329,0.8,0.4,0.05
235.316,88.0370464,90,2.656828716,8.72570072,2,0.001,0.05,1743096797,0,0.35,30,0.1,30,29.98316112,0.8,0.4,0.05
235.628,89.97301024,90,2.450421384,8.280555003,2,0.001,0.05,1743096797,0,0.35,30,0.1,30,30.67714642,0.8,0.4,0.05
235.925,88.2935584,90,2.476112382,8.37009986,2,0.001,0.05,1743096797,0,0.35,30,0.1,30,31.41362212,0.8,0.4,0.05
236.225,87.65300555,90,2.540167667,8.505318626,2,0.001,0.05,1743096797,0,0.35,30,0.1,30,29.09335979,0.8,0.4,0.05
236.522,86.885445,90,2.629715533,8.689591047,2,0.001,0.05,1743096797,0,0.35,30,0.1,30,28.38851301,0.8,0.4,0.05
236.821,87.90893692,90,2.642526482,8.703067778,2,0.001,0.05,1743096798,0,0.35,30,0.1,30,29.44029928,0.8,0.4,0.05
237.12,87.78092366,90,2.655327807,8.729466058,2,0.001,0.05,1743096798,0,0.35,30,0.1,30,31.32556649,0.8,0.4,0.05
237.417,87.90893692,90,2.642526482,8.700356272,2,0.001,0.05,1743096798,0,0.35,30,0.1,30,29.92804163,0.8,0.4,0.05
237.716,79.36082159,90,2.828937839,9.107365538,2,0.001,0.05,1743096798,0,0.35,30,0.1,30,32.18266707,0.8,0.4,0.05
238.015,87.65300555,90,2.854530976,9.132499553,2,0.001,0.05,1743096798,0,0.35,30,0.1,30,30.4087765,0.8,0.4,0.05
238.316,87.78092366,90,2.88014325,9.184558197,2,0.001,0.05,1743096799,0,0.35,30,0.1,30,29.85217167,0.8,0.4,0.05
238.613,87.90893692,90,3.086550582,9.628735442,2,0.001,0.05,1743096799,0,0.35,30,0.1,30,29.45927672,0.8,0.4,0.05
238.92,87.65300555,90,3.150605867,9.733553893,2,0.001,0.05,1743096799,0,0.35,30,0.1,30,28.51354932,0.8,0.4,0.05
239.22,87.90893692,90,3.125012729,9.668597228,2,0.001,0.05,1743096799,0,0.35,30,0.1,30,30.30441001,0.8,0.4,0.05
239.518,86.24989565,90,3.188567665,9.811587254,2,0.001,0.05,1743096799,0,0.35,30,0.1,30,31.14826762,0.8,0.4,0.05
239.817,93.25737763,90,2.653723594,8.642560492,2,0.001,0.05,1743096800,0,0.35,30,0.1,30,28.42165658,0.8,0.4,0.05
240.115,87.90893692,90,2.640922268,8.705067175,2,0.001,0.05,1743096800,0,0.35,30,0.1,30,28.78325449,0.8,0.4,0.05
240.414,87.90893692,90,2.640922268,8.708007142,2,0.001,0.05,1743096800,0,0.35,30,0.1,30,31.82777059,0.8,0.4,0.05
240.714,87.78092366,90,1.798912061,6.884132879,2,0.001,0.05,1743096800,0,0.35,30,0.1,30,28.1154096,0.8,0.4,0.05
241.017,87.65300555,90,1.798912061,7.025070834,2,0.001,0.05,1743096800,0,0.35,30,0.1,30,29.36324298,0.8,0.4,0.05
241.313,88.0370464,90,1.773299787,6.970052044,2,0.001,0.05,1743096801,0,0.35,30,0.1,30,30.80740249,0.8,0.4,0.05
241.621,95.81548396,90,0.982645084,5.264779253,2,0.001,0.05,1743096801,0,0.35,30,0.1,30,30.07854314,0.8,0.4,0.05
241.924,87.90893692,90,0.957051946,5.338250157,2,0.001,0.05,1743096801,0,0.35,30,0.1,30,30.82177223,0.8,0.4,0.05
242.242,88.0370464,90,0.944240998,5.315133597,2,0.001,0.05,1743096801,0,0.35,30,0.1,30,31.99677938,0.8,0.4,0.05
242.545,87.39745041,90,0.829485521,5.068965999,2,0.001,0.05,1743096801,0,0.35,30,0.1,30,28.51883868,0.8,0.4,0.05
242.854,87.90893692,90,1.364329592,6.244737238,2,0.001,0.05,1743096802,0,0.35,30,0.1,30,28.21591184,0.8,0.4,0.05
243.165,88.42196309,90,1.313026976,6.047563438,2,0.001,0.05,1743096802,0,0.35,30,0.1,30,30.14456245,0.8,0.4,0.05
243.474,87.90893692,90,1.313026976,6.056205439,2,0.001,0.05,1743096802,0,0.35,30,0.1,30,30.54189325,0.8,0.4,0.05
243.795,87.65300555,90,1.325818788,6.084207751,2,0.001,0.05,1743096802,0,0.35,30,0.1,30,29.6144353,0.8,0.4,0.05
244.098,87.90893692,90,1.30022565,6.027206705,2,0.001,0.05,1743096802,0,0.35,30,0.1,30,30.97226972,0.8,0.4,0.05
244.418,87.90893692,90,1.313036598,6.059468149,2,0.001,0.05,1743096803,0,0.35,30,0.1,30,32.07805549,0.8,0.4,0.05
244.722,87.90893692,90,2.103691302,7.769251607,2,0.001,0.05,1743096803,0,0.35,30,0.1,30,28.19299035,0.8,0.4,0.05
245.028,88.42196309,90,2.052388685,7.529051986,2,0.001,0.05,1743096803,0,0.35,30,0.1,30,29.72839843,0.8,0.4,0.05
245.33,88.2935584,90,2.026737486,7.482500592,2,0.001,0.05,1743096803,0,0.35,30,0.1,30,29.81374214,0.8,0.4,0.05
245.648,90.49291037,90,1.71719149,6.81943542,2,0.001,0.05,1743096803,0,0.35,30,0.1,30,29.85938541,0.8,0.4,0.05
245.953,88.0370464,90,1.704380542,6.84100131,2,0.001,0.05,1743096804,0,0.35,30,0.1,30,31.11241298,0.8,0.4,0.05
246.26,88.55046837,90,1.691530013,6.815826983,2,0.001,0.05,1743096804,0,0.35,30,0.1,30,29.96144562,0.8,0.4,0.05
246.574,87.0128135,90,1.781142356,7.011999925,2,0.001,0.05,1743096804,0,0.35,30,0.1,30,28.61737359,0.8,0.4,0.05
246.881,92.33007002,90,1.313435908,5.986564287,2,0.001,0.05,1743096804,0,0.35,30,0.1,30,29.35591935,0.8,0.4,0.05
247.197,88.0370464,90,1.30062496,6.035450468,2,0.001,0.05,1743096804,0,0.35,30,0.1,30,30.26186506,0.8,0.4,0.05
247.502,88.1652532,90,1.274993332,5.982406584,2,0.001,0.05,1743096805,0,0.35,30,0.1,30,28.45828477,0.8,0.4,0.05
247.822,87.39745041,90,1.326141984,6.097304466,2,0.001,0.05,1743096805,0,0.35,30,0.1,30,31.11034617,0.8,0.4,0.05
248.127,87.39745041,90,1.428593251,6.31150424,2,0.001,0.05,1743096805,0,0.35,30,0.1,30,32.24378792,0.8,0.4,0.05
248.43,84.35311446,90,1.822637645,7.148238974,2,0.001,0.05,1743096805,0,0.35,30,0.1,30,32.07400965,0.8,0.4,0.05
248.737,88.42196309,90,2.029732373,7.531903393,2,0.001,0.05,1743096805,0,0.35,30,0.1,30,28.67402225,0.8,0.4,0.05
249.053,88.2935584,90,2.004081174,7.44339576,2,0.001,0.05,1743096806,0,0.35,30,0.1,30,29.55385952,0.8,0.4,0.05
249.365,88.1652532,90,2.042602692,7.531308605,2,0.001,0.05,1743096806,0,0.35,30,0.1,30,29.54331818,0.8,0.4,0.05
249.673,88.0370464,90,1.940179401,7.30426275,2,0.001,0.05,1743096806,0,0.35,30,0.1,30,30.50481151,0.8,0.4,0.05
249.994,88.1652532,90,2.356661083,8.219476526,2,0.001,0.05,1743096806,0,0.35,30,0.1,30,31.11442809,0.8,0.4,0.05
250.303,88.1652532,90,2.343840404,8.1276133,2,0.001,0.05,1743096806,0,0.35,30,0.1,30,29.18220695,0.8,0.4,0.05
250.618,88.1652532,90,2.343840404,8.130423149,2,0.001,0.05,1743096807,0,0.35,30,0.1,30,29.47633323,0.8,0.4,0.05
250.921,88.2935584,90,2.254229605,7.937102482,2,0.001,0.05,1743096807,0,0.35,30,0.1,30,27.43747071,0.8,0.4,0.05
251.229,88.1652532,90,2.177449326,7.786497427,2,0.001,0.05,1743096807,0,0.35,30,0.1,30,29.1035584,0.8,0.4,0.05
251.532,82.47141331,90,2.365619441,8.207095109,2,0.001,0.05,1743096807,0,0.35,30,0.1,30,29.1665039,0.8,0.4,0.05
251.845,88.1652532,90,2.39129043,8.232236726,2,0.001,0.05,1743096807,0,0.35,30,0.1,30,32.02420578,0.8,0.4,0.05
252.141,88.42196309,90,2.378449961,8.200990345,2,0.001,0.05,1743096808,0,0.35,30,0.1,30,32.25293955,0.8,0.4,0.05
252.451,88.2935584,90,2.365619441,8.176167068,2,0.001,0.05,1743096808,0,0.35,30,0.1,30,31.18183644,0.8,0.4,0.05
252.752,88.55046837,90,2.314277244,8.067741257,2,0.001,0.05,1743096808,0,0.35,30,0.1,30,29.08633528,0.8,0.4,0.05
253.051,88.1652532,90,2.314277244,8.076940287,2,0.001,0.05,1743096808,0,0.35,30,0.1,30,29.1181329,0.8,0.4,0.05
253.35,89.32569298,90,2.198233266,7.826117207,2,0.001,0.05,1743096808,0,0.35,30,0.1,30,29.75690255,0.8,0.4,0.05
253.648,88.93659882,90,2.121098704,7.678952881,2,0.001,0.05,1743096809,0,0.35,30,0.1,30,30.12691394,0.8,0.4,0.05
253.947,88.42196309,90,2.108258235,7.664670019,2,0.001,0.05,1743096809,0,0.35,30,0.1,30,30.52658198,0.8,0.4,0.05
254.244,88.1652532,90,2.108258235,7.667448339,2,0.001,0.05,1743096809,0,0.35,30,0.1,30,30.22738308,0.8,0.4,0.05
254.541,88.1652532,90,1.538874246,6.433327475,2,0.001,0.05,1743096809,0,0.35,30,0.1,30,29.23259121,0.8,0.4,0.05
254.841,88.0370464,90,1.551694926,6.557380134,2,0.001,0.05,1743096809,0,0.35,30,0.1,30,27.78717942,0.8,0.4,0.05
255.14,88.1652532,90,1.577365915,6.611357971,2,0.001,0.05,1743096810,0,0.35,30,0.1,30,28.97397355,0.8,0.4,0.05
255.437,88.1652532,90,1.590196434,6.635350438,2,0.001,0.05,1743096810,0,0.35,30,0.1,30,30.44003849,0.8,0.4,0.05
255.75,88.1652532,90,1.628717952,6.716898192,2,0.001,0.05,1743096810,0,0.35,30,0.1,30,31.09704386,0.8,0.4,0.05
256.048,88.2935584,90,1.615887432,6.683416252,2,0.001,0.05,1743096810,0,0.35,30,0.1,30,32.8134186,0.8,0.4,0.05
256.347,88.55046837,90,1.693409892,6.854081248,2,0.001,0.05,1743096810,0,0.35,30,0.1,30,31.86949775,0.8,0.4,0.05
256.644,88.42196309,90,1.744873465,6.953221188,2,0.001,0.05,1743096811,0,0.35,30,0.1,30,28.62960601,0.8,0.4,0.05
256.943,88.2935584,90,1.757713935,6.972917452,2,0.001,0.05,1743096811,0,0.35,30,0.1,30,29.16656117,0.8,0.4,0.05
257.241,88.2935584,90,1.744883415,6.943478068,2,0.001,0.05,1743096811,0,0.35,30,0.1,30,29.96043235,0.8,0.4,0.05
257.54,88.1652532,90,1.744883415,6.946148245,2,0.001,0.05,1743096811,0,0.35,30,0.1,30,31.03938572,0.8,0.4,0.05
257.839,82.47141331,90,2.301446724,8.152957376,2,0.001,0.05,1743096811,0,0.35,30,0.1,30,28.47277945,0.8,0.4,0.05
258.139,88.1652532,90,2.301446724,8.060654067,2,0.001,0.05,1743096812,0,0.35,30,0.1,30,30.77933355,0.8,0.4,0.05
258.438,88.67907535,90,2.250064509,7.949962787,2,0.001,0.05,1743096812,0,0.35,30,0.1,30,29.28719118,0.8,0.4,0.05
258.737,88.2935584,90,2.237233989,7.931425715,2,0.001,0.05,1743096812,0,0.35,30,0.1,30,28.26781271,0.8,0.4,0.05
259.043,86.75816413,90,2.390773416,8.266424853,2,0.001,0.05,1743096812,0,0.35,30,0.1,30,29.29223685,0.8,0.4,0.05
259.338,89.06551752,90,2.339268502,8.13031146,2,0.001,0.05,1743096812,0,0.35,30,0.1,30,30.46392868,0.8,0.4,0.05
259.633,88.1652532,90,2.364939491,8.195449737,2,0.001,0.05,1743096813,0,0.35,30,0.1,30,30.77245391,0.8,0.4,0.05
259.93,88.0370464,90,2.39059069,8.247435854,2,0.001,0.05,1743096813,0,0.35,30,0.1,30,33.66942136,0.8,0.4,0.05
260.231,93.79249748,90,1.840696781,7.052590905,2,0.001,0.05,1743096813,0,0.35,30,0.1,30,30.23747534,0.8,0.4,0.05
260.532,88.0370464,90,1.85351746,7.172205287,2,0.001,0.05,1743096813,0,0.35,30,0.1,30,29.62012827,0.8,0.4,0.05
260.832,88.2935584,90,1.271302952,5.908792808,2,0.001,0.05,1743096813,0,0.35,30,0.1,30,29.09947962,0.8,0.4,0.05
261.126,88.1652532,90,1.271302952,6.006404298,2,0.001,0.05,1743096814,0,0.35,30,0.1,30,28.87370795,0.8,0.4,0.05
261.421,88.2935584,90,1.309854648,6.090424586,2,0.001,0.05,1743096814,0,0.35,30,0.1,30,30.29135944,0.8,0.4,0.05
261.715,88.42196309,90,1.297014178,6.056414383,2,0.001,0.05,1743096814,0,0.35,30,0.1,30,29.98215271,0.8,0.4,0.05
262.012,87.0128135,90,1.271549241,6.003745754,2,0.001,0.05,1743096814,0,0.35,30,0.1,30,28.57893453,0.8,0.4,0.05
262.318,82.34654897,90,1.943446096,7.462005963,2,0.001,0.05,1743096814,0,0.35,30,0.1,30,29.6210025,0.8,0.4,0.05
262.614,88.1652532,90,1.943446096,7.353005696,2,0.001,0.05,1743096815,0,0.35,30,0.1,30,30.57766375,0.8,0.4,0.05
262.907,88.0370464,90,1.943446096,7.353576769,2,0.001,0.05,1743096815,0,0.35,30,0.1,30,29.03963386,0.8,0.4,0.05
263.21,83.97607034,90,2.925088811,9.479978755,2,0.001,0.05,1743096815,0,0.35,30,0.1,30,29.89111701,0.8,0.4,0.05
263.505,88.0370464,90,2.925088811,9.318610819,2,0.001,0.05,1743096815,0,0.35,30,0.1,30,30.45596511,0.8,0.4,0.05
263.811,88.55046837,90,2.899397813,9.263917423,2,0.001,0.05,1743096815,0,0.35,30,0.1,30,31.35044003,0.8,0.4,0.05
264.111,88.1652532,90,2.899397813,9.268985245,2,0.001,0.05,1743096816,0,0.35,30,0.1,30,31.2674242,0.8,0.4,0.05
264.412,90.36276023,90,2.69247763,8.821585406,2,0.001,0.05,1743096816,0,0.35,30,0.1,30,30.5933682,0.8,0.4,0.05
264.711,88.55046837,90,2.679627101,8.828906023,2,0.001,0.05,1743096816,0,0.35,30,0.1,30,29.69660515,0.8,0.4,0.05
265.009,88.80778513,90,2.500129937,8.442681526,2,0.001,0.05,1743096816,0,0.35,30,0.1,30,28.21367311,0.8,0.4,0.05
265.304,88.80778513,90,1.854006321,7.07144484,2,0.001,0.05,1743096816,0,0.35,30,0.1,30,29.26801757,0.8,0.4,0.05
265.628,90.49291037,90,1.621240605,6.680277311,2,0.001,0.05,1743096817,0,0.35,30,0.1,30,30.42681145,0.8,0.4,0.05
265.929,88.0370464,90,1.621240605,6.716587351,2,0.001,0.05,1743096817,0,0.35,30,0.1,30,29.45570492,0.8,0.4,0.05
266.23,88.1652532,90,1.202322318,5.809601217,2,0.001,0.05,1743096817,0,0.35,30,0.1,30,30.51959478,0.8,0.4,0.05
266.531,88.0370464,90,1.202322318,5.879474891,2,0.001,0.05,1743096817,0,0.35,30,0.1,30,32.21283249,0.8,0.4,0.05
266.838,88.2935584,90,1.228013316,5.935426212,2,0.001,0.05,1743096817,0,0.35,30,0.1,30,29.18697935,0.8,0.4,0.05
267.138,88.1652532,90,1.228013316,5.931602149,2,0.001,0.05,1743096818,0,0.35,30,0.1,30,30.55736608,0.8,0.4,0.05
267.439,88.0370464,90,1.460584698,6.43579238,2,0.001,0.05,1743096818,0,0.35,30,0.1,30,30.95616549,0.8,0.4,0.05
267.744,87.78092366,90,1.537539169,6.564180021,2,0.001,0.05,1743096818,0,0.35,30,0.1,30,29.27834678,0.8,0.4,0.05
268.045,87.65300555,90,1.653017128,6.80218865,2,0.001,0.05,1743096818,0,0.35,30,0.1,30,31.29913407,0.8,0.4,0.05
268.348,88.2935584,90,1.704439802,6.894876032,2,0.001,0.05,1743096818,0,0.35,30,0.1,30,30.2714117,0.8,0.4,0.05
268.649,87.90893692,90,1.962837146,7.446721776,2,0.001,0.05,1743096819,0,0.35,30,0.1,30,24.85314772,0.8,0.4,0.05
268.964,88.2935584,90,1.937185947,7.349002549,2,0.001,0.05,1743096819,0,0.35,30,0.1,30,30.50553326,0.8,0.4,0.05
269.267,87.90893692,90,1.962817575,7.409156513,2,0.001,0.05,1743096819,0,0.35,30,0.1,30,29.91501482,0.8,0.4,0.05
269.577,87.90893692,90,1.975628523,7.433229343,2,0.001,0.05,1743096819,0,0.35,30,0.1,30,28.46662016,0.8,0.4,0.05
